Country Name,Country Code,Series Name,Series Code,2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Belgium,BEL,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,-14.1800114383757,0.241576075638307,18.8473843852578,-7.11463832465125,4.34733514001806,-8.47310897089059,1.24536927563648
Belgium,BEL,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..
Belgium,BEL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.0131483860964465,1.12859572471172,1.45189336758756,0.755268919102846,1.22886623616918,1.33065222724522,1.68977647446013
Belgium,BEL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.459242192907709,1.57853314322614,2.04145900919961,1.26668640902095,1.6195802783878,1.79294519302076,2.24085824041289
Belgium,BEL,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,-0.158781468599273,3.18016167591774,2.87793171486021,-0.852562139555204,1.10083072974028,0.399218602613189,3.67081471962759
Belgium,BEL,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,1.03580917153478,3.11682641662094,2.72837623935442,-1.6442536200237,1.53468810309167,0.00113589034870643,4.09900307822788
Belgium,BEL,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,0.755124977372361,1.68661215000627,2.52116319764002,1.4274555286699,1.12656968399749,1.35535869290746,2.76551050843621
Belgium,BEL,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,0.281343065556825,1.23619600052571,1.92882596582935,0.915226121797247,0.737751203260856,0.895053027534118,2.21160084859299
Ecuador,ECU,Depth of credit information index (0=low to 8=high),IC.CRD.INFO.XQ,8,8,8,8,8,8,8
Ecuador,ECU,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,28.984637662845,29.4931073105841,29.3088888013936,30.7902323279596,34.2771581990472,38.3078949486514,42.4893238149636
Ecuador,ECU,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,3.5337134374163,3.57552475175554,4.39684942676597,3.96281179223158,3.30948193981056,2.94923401923922,3.15128362975838
Ecuador,ECU,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,6.69363529917355,7.58112150634172,2.90904796741694,0.859837312844022,5.53019847131084,0.11498859747887,1.61749662430823
Ecuador,ECU,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..
Ecuador,ECU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.3505462425089,2.2604243692314,-1.37151925896104,-2.6904994760865,0.790527393070477,-0.608002128663117,-1.87968820683531
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.94651126690626,3.78886854920833,0.0988726083462694,-1.22638398463879,2.36838652633651,1.28929193290502,0.0121051028476558
Ecuador,ECU,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,4.37377121410265,3.64206719020541,-0.49274068187907,-1.50863781791503,0.0282634265911241,-1.00576485090549,0.162961534553602
Ecuador,ECU,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,2.15911041399492,0.206023902597451,-0.807951651039048,-0.880360444797788,3.56933316972858,0.586360985335446,-0.798226095223498
Ecuador,ECU,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,6.77270510290273,3.63488525555984,-1.57269931283459,-2.37256376925237,2.86165789611989,-1.08234079248498,-0.854529136496524
Ecuador,ECU,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,5.14896839315024,2.10870870671023,-3.01853680011266,-3.81968950527414,1.27619570528501,-2.935210763409,-2.72992950200293
Dominican Republic,DOM,Depth of credit information index (0=low to 8=high),IC.CRD.INFO.XQ,8,8,8,8,8,8,8
Dominican Republic,DOM,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,23.3897511109954,25.2038732295267,25.9668074857324,26.8524647811727,27.262878693965,27.2116550681332,28.1624931377834
Dominican Republic,DOM,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,2.25179683245478,1.53648993145054,1.72594966752429,1.73698833018976,1.90658627011135,1.61766972022442,..
Dominican Republic,DOM,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,2.87096685507926,2.41491609532444,2.34652904661591,5.64433805801785,5.81922977135183,5.4991318326371,4.08876845056683
Dominican Republic,DOM,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..
Dominican Republic,DOM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.57246478499704,5.74838146329969,5.65574224309763,5.42560152292837,3.49047723780494,5.80704982687432,3.92893172690793
Dominican Republic,DOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.87520509332271,7.05046368965911,6.9270187716221,6.65920026269582,4.66670467732366,6.98252758458058,5.05216802016253
Dominican Republic,DOM,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,9.34877300461439,8.85038596512484,7.89209079029366,6.71787514716232,3.11302928975181,7.77195293669936,5.97332165004312
Dominican Republic,DOM,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,3.03007742687251,5.27818672232662,4.37620793687712,3.1874410537653,2.66691145783804,6.2091488812364,2.54733881348572
Dominican Republic,DOM,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2.64781924853929,6.8832513468583,11.2682007056196,7.29258846455913,2.58831939230465,6.10053104101095,5.06031178474835
Dominican Republic,DOM,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,1.37274711325426,5.58320296708008,9.94531100427736,6.05166408494368,1.43544850929231,4.93474427998189,3.93698841692766
Chile,CHL,Depth of credit information index (0=low to 8=high),IC.CRD.INFO.XQ,7,7,7,7,7,7,7
Chile,CHL,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,106.149404753624,109.053120899428,109.892121449707,111.111945606218,113.442237371233,117.766117172684,124.178924812766
Chile,CHL,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,1.95980657852685,1.92055529368576,1.71974445235599,1.83263616219253,1.91636250925282,1.87201462093851,2.05504919265993
Chile,CHL,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,0.767341129428488,-2.31164980668609,3.40198999358037,3.28978662347834,3.80563538050779,3.76105040435657,-0.670150610350703
Chile,CHL,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..
Chile,CHL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.31640012009385,0.772927818124586,1.10575838220048,0.550297854884562,-0.213266446651744,2.1390781835667,-1.01858282924621
Chile,CHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.30850824710085,1.79264947139259,2.15194249981184,1.75303874901438,1.35769537349597,3.99002947784489,0.77053958389908
Chile,CHL,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,3.31109264042895,0.858389774868044,1.1615874761941,-0.340899574544906,-0.485033349368081,5.12598829943742,-0.547696830262012
Chile,CHL,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,0.976453039756706,0.497727482528347,1.55446818506783,-0.0915547196049431,0.945027242028388,5.22261964622248,-1.41863824100852
Chile,CHL,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,1.88524797322005,3.83244360363129,4.15021961850222,0.0532790765251008,0.441358202762075,0.0913360128552227,0.837049280539446
Chile,CHL,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,0.906807917783553,2.79228803636602,3.08357024361818,-1.12937032457975,-1.11540113671262,-1.69022120824833,-0.953253973647676
China,CHN,Depth of credit information index (0=low to 8=high),IC.CRD.INFO.XQ,6,6,6,8,8,8,8
China,CHN,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,134.319251401012,140.236886965957,152.59449983253,156.229943475659,154.895051691778,157.81207858845,165.390369621923
China,CHN,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,0.999702805112438,1.24873335628106,1.67388016445151,1.74447934478824,1.74435460635256,1.83294883223349,1.86175485330958
China,CHN,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,3.80719982871641,4.05046823694792,3.8985214657053,3.27781355718643,3.96129100014851,3.48291749991172,3.07679355928063
China,CHN,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,6.28
China,CHN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,7.05073413390865,6.75076031581202,6.42073647734702,6.23821544765877,6.3018631005562,6.25170055576318,5.57531686294364
China,CHN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.76615009763002,7.42576365632598,7.04132887877194,6.84876220493844,6.94720079330668,6.74977383254181,5.9505007536746
China,CHN,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,7.98721429182696,7.15556542218437,5.92676376341259,6.03148306015311,5.86828950804075,5.79240682697804,4.87462060180721
China,CHN,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,..,..,..,..,..,..,..
China,CHN,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,5.95226411708165,8.66412906235917,6.97152974562552,8.20959802230313,6.84410996512534,4.0019889587862,4.69764081508481
China,CHN,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,5.24888981009271,7.98134452711685,6.35134201791037,7.59127528448485,6.199394340056,3.51673630135711,4.32689345710222
Canada,CAN,Depth of credit information index (0=low to 8=high),IC.CRD.INFO.XQ,8,8,8,8,8,8,8
Canada,CAN,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,..,..,..,..,..,..,..
Canada,CAN,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,0.574918196148753,0.517878594833065,0.516596294246744,0.596050944805398,0.449461039885322,0.505214192405336,0.503405461160356
Canada,CAN,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,17.0891612462929,-6.66529083093064,4.35443834415767,4.11445268418507,2.29782630749338,-0.385562870807149,2.99655533625061
Canada,CAN,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,0.86,..
Canada,CAN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.25361381330025,1.84102612431141,-0.089285801148975,-0.135842621321913,1.81127891680259,1.33556428524561,0.426917853285573
Canada,CAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.3291225062102,2.87003607545671,0.659176863558869,1.00139441390405,3.03988022528195,2.77704055379553,1.87959202770178
Canada,CAN,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,2.58272660662232,4.29763552568888,-1.10430239120815,-1.42295238487181,3.73139988329261,3.30005989026168,-0.0947837887985798
Canada,CAN,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,-0.327708007738153,2.97221790366623,0.566748620973613,-0.00899549243283104,1.94483511722208,3.05964091339297,-0.179317401302143
Canada,CAN,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,2.51810459615697,2.44856658613453,-2.8077492264202,0.925241141959802,5.2021904568938,1.53133190718479,2.58920521471721
Canada,CAN,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,1.44060964678785,1.42377259830727,-3.53043317108977,-0.211138436577443,3.94780673121747,0.107327045107965,1.12641285342877
Brazil,BRA,Depth of credit information index (0=low to 8=high),IC.CRD.INFO.XQ,7,7,7,7,7,8,8
Brazil,BRA,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,64.2305738235588,66.028510394056,66.829700644229,62.1940069702965,59.4843092982775,60.2183479373178,62.7905050746971
Brazil,BRA,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,2.85728229301093,2.25174733022776,2.84649627717535,3.08157613195282,2.8789163660392,2.59786426236426,2.65554756569737
Brazil,BRA,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,8.36144402163974,2.79079441538288,3.314331451855,-5.22421773471419,14.1523861983183,1.30705577691208,0.415036961527989
Brazil,BRA,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..
Brazil,BRA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.11425645194304,-0.354514802264433,-4.35831717939337,-4.05742300240568,0.523296588574212,0.978938492697395,0.448280407148658
Brazil,BRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.00482266944432,0.503955740242247,-3.54576339269425,-3.27591690782192,1.32286905404399,1.783666761634,1.22077782360842
Brazil,BRA,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,2.16621844265083,-1.50818380082876,-5.76150331253274,-4.56629854966275,-0.500729988499842,0.716981138712185,-0.670037546951107
Brazil,BRA,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,3.01330101667483,-4.68703297639247,-8.48427120815636,-4.76702289394602,2.30954190752686,1.39279554745511,-0.425804288807129
Brazil,BRA,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,4.49132615281339,-0.4644704472814,-3.77127262855312,-3.30834960906,1.40879330569281,0.0820405722430593,1.56915432321065
Brazil,BRA,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,3.58790782071998,-1.31466902329225,-4.58192667097993,-4.08959365563182,0.60854278336997,-0.70923419534769,0.793998164626174
Austria,AUT,Depth of credit information index (0=low to 8=high),IC.CRD.INFO.XQ,7,7,7,7,7,7,7
Austria,AUT,Domestic credit to private sector (% of GDP),FS.AST.PRVT.GD.ZS,92.5577521177166,87.5555878537003,85.8912078782063,83.1743254030007,84.1462059957624,84.3539725186295,85.922248720282
Austria,AUT,Bank nonperforming loans to total gross loans (%),FB.AST.NPER.ZS,2.86654169526513,3.47337431453068,3.39283728404187,2.69521741465076,2.36889544229069,1.88242856429559,1.62862135995416
Austria,AUT,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,-2.97953873819165,2.779666321333,2.09812604505997,2.24423579259137,5.2134751220199,2.8892436677549,-2.19835866416727
Austria,AUT,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..
Austria,AUT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.562298942527448,-0.122370667337563,-0.111540189504495,0.892469139632297,1.55072408627153,1.92771305987296,1.06696970619677
Austria,AUT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.0255047121972183,0.661272848852605,1.01450158590511,1.98943716230463,2.25857243250671,2.42538536088061,1.51738858303159
Austria,AUT,"Industry (including construction), value added (annual % growth)",NV.IND.TOTL.KD.ZG,0.590506167047124,0.0219366723695202,-0.0093103692940133,3.03512839813969,3.38255281270405,3.22877995958217,0.583485289732181
Austria,AUT,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,0.260251554312589,2.23725264685875,0.853837335781776,4.35650605148119,3.22496720831663,4.4604624561358,0.969509142400838
Austria,AUT,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,-0.393174272784364,0.960418611827762,0.477993383637454,3.88536966331696,-0.0355342708762123,2.30410647565145,1.55533222690811
